"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000000317",14.2984273743405,2.31985173541299,0.720751401105854,3.21865726775366,0.00128792323168252,0.00339968473702712
"ENSMUSG00000000318",66.8949655359109,1.0538209945086,0.346724497752214,3.03936122581597,0.00237080400056202,0.00592243850835735
"ENSMUSG00000000320",143.450084887811,-0.255007417606561,0.288083694605918,-0.885185181880553,0.376056763025171,0.481872039709031
"ENSMUSG00000000325",172.738391771925,1.85941481668739,0.374208222192,4.96893094917983,6.73230367787129e-07,3.00751773078739e-06
"ENSMUSG00000000326",8.47112709245601,6.86116840003015,1.09860754548435,6.24533158199383,4.22901997055011e-10,2.79010897810121e-09
"ENSMUSG00000000339",349.863054470694,0.338716738420746,0.244197815572224,1.38705883845455,0.165423822006074,0.246173481667731
"ENSMUSG00000000340",1170.53868535785,3.2420675293145,0.228743508403945,14.1733750257482,1.33906995997715e-45,8.75350442338577e-44
"ENSMUSG00000000346",2106.25801717709,-0.227589316581184,0.197779205642752,-1.15072419186615,0.249845720729061,0.346798839370417
"ENSMUSG00000000355",90.5739186450274,1.25398788625656,0.308972719887385,4.05857153574469,4.93738091680793e-05,0.000169264222619172
"ENSMUSG00000000365",3229.01662834073,-0.477476096570341,0.177364242214314,-2.69206515704216,0.00710110704846856,0.0159012428523009
"ENSMUSG00000000374",3584.09324026895,0.456255987800259,0.241243898167998,1.89126436467434,0.0585890631189886,0.101532072528518
"ENSMUSG00000000378",253.289446707035,0.568951372216751,0.279371679568359,2.03653918355577,0.0416962426290984,0.0757070315501238
"ENSMUSG00000000384",333.372396498593,0.42980857210327,0.268430475507806,1.60119141200408,0.109334530390435,0.173571104465351
"ENSMUSG00000000385",5.20765219922143,-1.2589951898953,0.979038626547322,-1.28595047810859,0.19846034526592,0.286835806168499
"ENSMUSG00000000386",25.7620764891467,0.0839957034072717,0.570062923797748,0.147344617411169,0.882860017170515,0.917854954867804
"ENSMUSG00000000392",21.9343397699399,4.14838171244734,1.20891572321783,3.43148958424114,0.000600276181190937,0.00168991224142466
"ENSMUSG00000000399",1082.50410413532,0.786616641559853,0.168420629796092,4.67054803507276,3.00397225805216e-06,1.23700464242194e-05
"ENSMUSG00000000402",632.171106754189,1.50306728343023,0.222856011885506,6.74456690987739,1.53484147894206e-11,1.17636326474957e-10
"ENSMUSG00000000416",2338.12379087946,2.72706486433389,0.309826671462553,8.80190479231704,1.34513278978164e-18,1.90926683362366e-17
"ENSMUSG00000000420",1687.44685514688,0.569790463990777,0.211072716034798,2.69949842260446,0.00694440849810904,0.0155813662281493
"ENSMUSG00000000435",10.1483020420207,7.12051231602179,1.13355999573901,6.28154869860212,3.35216759816002e-10,2.23994793930193e-09
"ENSMUSG00000000439",3055.56838805889,0.599963557737593,0.167728995877417,3.57698175320902,0.000347584426267958,0.00102567154830258
"ENSMUSG00000000440",349.126811909416,-0.977711202337493,0.199659512666823,-4.89689266130298,9.73639863242933e-07,4.27977086503824e-06
